Timestamp,VAV_01,VAV_02,VAV_03,VAV_04,VAV_05,VAV_06,VAV_07,VAV_08,VAV_09,VAV_10,VAV_11,VAV_12,VAV_13,VAV_14,VAV_15,VAV_16,VAV_17
2019-04-27 7:00,349.1728516,481.8898926,61.98326874,561.3712158,370.5050024,0,0,0,269.1252136,257.3723145,279.22052,451.9761047,62.16427612,55.25061798,0,38.66772461,35.76221848
2019-04-27 8:00,188.447113,475.2359924,61.6525116,573.661499,378.6165893,0,0,0,297.971283,273.3848572,296.6970215,440.7102661,62.68645859,55.25061798,30.8370018,39.11423874,35.65516663
2019-04-27 9:00,164.0755615,476.8881226,60.56963348,571.4702759,377.1703821,0,0,0,466.4379578,367.6040344,384.9335632,451.8928833,60.17262268,54.96616745,30.88585281,36.21453857,35.55081558
2019-04-27 10:00,161.8815918,477.8118591,62.03707886,563.7175903,372.0536096,158.4617157,81.04106903,177.0915833,467.1191406,403.5124512,466.7857666,448.0133362,84.61276245,123.0824966,76.27789307,443.1243286,84.08200836
2019-04-27 11:00,347.3855591,472.999054,61.27518845,578.9790649,382.1261828,171.1205292,81.68453217,171.2536316,476.1429443,400.944458,466.3925476,455.2485962,163.830658,125.0197449,77.56000519,441.7902527,86.34552765
2019-04-27 12:00,304.999115,478.1508789,62.04563522,457.4805603,301.9371698,94.83800507,81.23003387,170.0782166,470.4122009,382.7045898,475.3551331,442.1090088,62.66394043,126.0993042,76.27789307,445.1873779,84.88337708
2019-04-27 13:00,161.3022308,478.398407,62.93742752,172.1361237,113.6098416,108.9797668,80.48308563,172.735611,475.1503906,387.5743713,474.9471741,449.9390564,60.95417023,124.9424973,95.41996765,441.1371155,84.659729
2019-04-27 14:00,159.4457397,472.417511,62.92518997,169.5926819,111.9311701,89.1210022,86.99173737,170.1924896,468.669342,397.9231262,473.0875244,453.5761719,63.54101181,125.5371094,76.27789307,449.1372681,85.25580597
2019-04-27 15:00,160.2242737,481.107666,62.85674667,169.46875,111.849375,87.7574234,87.58737183,174.6606293,458.4356384,394.2980042,471.9252319,449.5904541,63.28135681,125.0054245,76.27789307,449.3117981,84.55499268
2019-04-27 16:00,161.638916,481.351593,63.04579926,167.2905273,110.411748,87.90785217,87.20333862,169.0081787,463.8452454,407.7841187,470.4842529,448.7091675,63.93099213,125.7429657,76.27789307,448.9384155,84.65239716
2019-04-27 17:00,160.9603577,478.7634888,63.10127258,169.0051727,111.543414,89.03261566,88.65396881,169.3947144,462.1775208,397.9669189,472.5419312,442.000946,62.44487762,125.2967453,76.27789307,449.2096863,83.59506989
2019-04-27 18:00,355.9457092,471.7789307,61.04133606,234.4379272,154.729032,0,0,0,472.4471741,390.5052795,460.2819824,447.3278198,62.10401535,55.25061798,0,39.70380783,35.09983444
2019-04-27 19:00,162.8631744,482.0062561,60.64189148,537.2458496,354.5822607,0,0,0,439.2001648,384.2583618,467.8679199,454.8392639,62.56689835,56.05282211,0,36.00201416,34.69501114
2019-04-27 20:00,160.2255096,472.4881897,61.7894516,469.4439697,309.83302,0,0,0,260.4115295,246.31073,250.5031891,452.936676,63.92439651,55.25061798,0,38.049263,34.93735123
2019-04-27 21:00,349.5170288,474.1617737,63.29450607,174.149765,114.9388449,0,0,0,345.7463379,300.7393799,344.4168701,446.9182129,60.95277786,55.54846573,0,37.02793503,35.03232574
2019-04-27 22:00,161.5427551,475.0288696,62.8274498,163.5844269,107.9657218,0,0,0,312.7829895,283.1530457,298.3310242,446.4813232,62.72608566,55.25061798,0,38.46329498,34.69501114
2019-04-27 23:00,155.4799652,488.239624,63.02923584,165.0795746,108.9525192,0,0,0,199.5196838,205.5130463,220.4094543,455.7175598,64.75338745,55.25061798,0,38.37512207,34.69501114
2019-04-28 0:00,167.3014374,478.1767883,61.87843704,166.4199982,109.8371988,0,0,0,370.2936096,308.0921936,345.7713013,453.6643372,58.29242706,55.50608444,0,37.77352142,35.01849747
